8.44178 5.61844 2
-8.85225 10.83776 2
9.34273 4.24847 2
4.50824 11.19544 2
-14.50785 1.16695 2
5.50715 -13.41479 1
-9.24066 -5.62641 1
6.79142 -10.44717 1
9.04674 1.88894 2
4.44218 -6.05343 2
-9.06775 0.43066 1
-3.66709 -10.91589 1
-12.40513 5.44955 2
11.15187 4.65867 2
0.14708 13.78292 2
14.63983 -4.38554 1
-13.28178 6.71585 2
-8.20316 -7.34611 1
-2.82349 7.48613 1
2.10368 13.15153 2
12.70022 -7.21121 1
6.87098 -3.06546 2
-11.73902 5.10914 2
-8.40604 -6.47659 1
-15.70162 1.81385 2
9.65991 3.82275 2
9.39099 -10.74687 1
0.61179 12.70701 2
7.61853 5.59356 2
8.34927 6.56062 2
-10.19496 -1.73344 1
-0.42383 13.03453 2
-8.07175 3.45456 1
-2.59332 -4.11345 2
16.13367 -5.04445 1
-13.40869 6.35103 2
-12.32981 8.91001 2
10.08197 -8.07707 1
-0.65547 5.22974 1
-1.52006 13.12998 2
-6.24464 -7.22915 1
5.90498 10.75168 2
-4.77193 4.39669 1
-7.42751 13.3117 2
15.27034 -0.44768 1
-9.76365 -4.48823 1
-2.40396 -13.96537 1
-8.23195 -4.43453 1
-3.38162 5.43971 1
-0.82242 -13.86022 1
9.95997 -11.28455 1
5.11214 -11.56077 1
-10.06895 -5.18583 1
15.43895 -3.75477 1
4.48774 11.31266 2
-6.80959 -9.61812 1
-4.68655 -10.89245 1
1.80639 3.50605 1
7.253 8.32502 2
-14.40341 6.60156 2
9.21466 -2.24126 2
5.09525 2.84689 1
6.74763 8.33974 2
7.69136 3.2209 2
5.6624 -10.89391 1
1.05604 13.1786 2
13.75231 -6.08265 1
10.8876 -8.91351 1
-8.03481 -4.10781 1
-4.7453 11.85783 2
13.29852 -5.12286 1
-4.95306 5.2984 1
-7.3619 1.65838 1
10.19061 4.67253 2
14.63552 0.10248 1
9.71373 -4.79468 2
-7.36411 -8.97915 1
-17.23082 -0.16189 2
0.74196 10.86962 2
-13.94463 5.43624 2
7.79576 6.72223 2
-3.23465 -3.16198 2
7.96017 8.18687 2
-5.28836 -10.03692 1
11.87266 -5.60082 1
-1.72978 -10.873 1
0.04821 -13.65866 1
-1.69516 6.50844 1
14.57262 0.46351 1
3.13014 -12.8746 1
-13.10156 7.80618 2
-2.5784 6.65696 1
0.02515 7.38692 1
-14.55422 9.09621 2
5.8597 -5.46146 2
-10.01257 -3.89478 1
16.10246 -3.01274 1
7.02556 -3.67095 2
-2.94831 7.26634 1
-7.48251 12.92962 2
9.74988 3.59875 2
2.56479 12.26669 2
-15.42321 5.80085 2
-8.92876 9.75512 2
-8.03299 9.99147 2
13.4418 -4.4769 1
-6.74591 2.37179 1
-7.88396 -8.93769 1
15.56312 -0.92009 1
15.00595 -2.9855 1
8.73724 -4.08454 2
3.59222 -12.36545 1
5.02395 -12.17948 1
-11.75162 8.87309 2
1.03129 12.24672 2
0.26279 6.71248 1
-2.14076 -6.8098 2
-3.49273 -10.60057 1
6.39455 7.69639 2
-1.88088 -13.53047 1
-2.59088 7.92342 1
-11.70924 9.04084 2
15.12532 -1.07844 1
10.1754 -10.16764 1
8.80677 -2.37234 2
-6.37696 -9.80967 1
-13.50438 7.54237 2
2.37737 -11.48414 1
-9.17454 -6.04078 1
7.62486 -3.74216 2
3.62658 6.3552 1
-8.23452 4.2273 1
8.16255 -10.70366 1
8.43102 9.59857 2
-12.79176 8.04522 2
-0.65149 5.21856 1
-12.49491 9.37336 2
-6.85039 3.97472 1
10.35518 -8.74757 1
0.35923 -12.07248 1
-4.93052 14.56179 2
-4.0028 13.3219 2
-7.57767 -7.71018 1
9.30445 -1.7455 2
8.84025 5.40937 2
-6.75837 -6.85796 1
-6.15934 5.44028 1
4.05443 2.39612 1
6.27327 -9.5441 1
-2.83535 -6.91748 2
-4.75732 12.52457 2
-3.80153 -8.13105 1
-7.57008 -7.60294 1
15.78669 -0.01355 1
-11.26745 8.05325 2
9.06713 8.15527 2
-8.08131 3.53524 1
-10.11843 10.72589 2
-9.9167 7.99343 2
-13.73745 4.73169 2
-6.10434 12.40585 2
-6.74459 -11.5894 1
3.02501 -12.36099 1
-9.6649 -0.67342 1
-14.60632 5.01961 2
1.04122 -12.28167 1
0.89688 -13.25321 1
13.77454 -4.77822 1
2.04099 9.10287 2
4.03905 -6.39323 2
11.42641 -9.28306 1
9.03073 3.26942 2
9.98651 -9.28245 1
2.03596 14.02672 2
5.37249 8.89327 2
-8.81419 10.3048 2
13.43356 -8.10325 1
13.17859 -5.34162 1
3.92771 -5.87458 2
7.50137 -10.24131 1
-10.99939 9.0276 2
-7.45268 12.72709 2
11.68511 -6.7476 1
-0.53359 13.64848 2
-0.84293 7.07255 1
1.48067 6.9505 1
10.42274 -0.24409 2
-9.65003 2.43213 1
16.56293 -0.89498 1
5.40714 -11.4812 1
7.63567 -5.08373 2
12.82192 -7.49796 1
14.49909 -6.59686 1
0.62892 -13.23979 1
10.7827 -0.21757 2
4.04076 2.43618 1
-0.38465 13.0807 2
-4.31793 -3.32739 2
2.37811 6.64985 1
9.5285 -9.60406 1
-5.29248 5.31916 1
11.83281 -7.88851 1
-2.34354 6.54921 1
-2.1845 -13.09766 1
-6.65797 11.77939 2
-13.87448 6.83506 2
15.56396 -0.92252 1
1.51233 -12.34412 1
5.0669 -5.67938 2
-0.18478 -12.52921 1
-11.30485 9.81075 2
12.92505 -6.35142 1
6.24808 9.37351 2
9.6444 2.94197 2
12.69536 -8.56109 1
0.97039 5.94599 1
7.45688 8.79474 2
-0.33018 -5.65393 2
-6.72973 10.81279 2
-0.34831 -5.89114 2
0.06985 -4.3371 2
-15.5023 3.28192 2
7.18861 -12.26404 1
-1.73265 -5.53653 2
-3.98535 -4.09438 2
6.43799 -6.57738 2
5.39989 -11.32212 1
-5.86344 11.1726 2
15.26107 -4.19883 1
-8.80078 1.79179 1
4.82606 -11.79237 1
10.03509 0.73476 2
0.22726 -7.27749 2
-16.05782 2.09202 2
13.25704 -5.7415 1
-2.83118 -4.76743 2
7.23819 -2.23979 2
-15.81471 2.39028 2
-2.42011 13.31983 2
12.55904 -7.82557 1
9.26879 -3.1092 2
-7.23609 10.20452 2
9.29809 -10.78017 1
-11.24591 7.84639 2
-6.16656 3.95234 1
10.04198 5.96367 2
16.11544 -0.15264 1
-15.35646 5.46649 2
-5.36452 2.88219 1
8.81663 3.20048 2
2.59012 6.22302 1
-7.62429 10.9485 2
-15.89051 -0.22021 2
4.57907 -12.48468 1
1.76708 4.56622 1
-4.40453 6.46036 1
-6.63705 12.46698 2
0.06296 -6.28168 2
-14.59676 3.61552 2
3.90954 -12.91247 1
1.67855 5.42367 1
-0.43539 -6.83597 2
-13.26335 3.48877 2
-9.64381 -0.27572 1
-13.33141 6.30006 2
-5.25152 14.15647 2
-4.94605 4.4701 1
-1.30148 5.67373 1
-9.97214 12.64476 2
-3.97848 10.47793 2
4.16881 3.65908 1
-12.29129 7.65283 2
-11.07996 -3.06397 1
-8.31919 -4.7367 1
-10.54375 -1.58155 1
-7.71819 10.39809 2
-4.18938 5.9861 1
-8.81692 -5.72948 1
-13.5514 2.87491 2
-10.97404 10.39707 2
9.67352 4.62895 2
-10.21426 9.87774 2
16.81489 -0.21219 1
-4.21173 -3.48354 2
8.78122 5.79938 2
-1.47671 14.89795 2
3.41194 -5.85139 2
15.59959 -6.50438 1
10.45532 -8.71447 1
2.73372 -7.75899 2
-0.27407 13.4422 2
-3.51705 5.20656 1
2.55042 -8.54757 2
9.50614 -0.70785 2
-7.6913 -7.31772 1
4.98449 9.38374 2
10.7687 -9.42584 1
-15.84315 3.36365 2
3.50349 10.28608 2
-7.48814 -5.86653 1
7.81994 -3.0757 2
-13.82293 7.37046 2
-14.38943 3.41495 2
2.73306 1.09884 1
-10.07027 -2.95099 1
-1.97142 6.88599 1
9.29828 -9.63071 1
-9.61279 10.19774 2
13.98246 -4.37946 1
-7.1978 10.74634 2
-0.86632 12.50777 2
-9.18854 10.61643 2
7.46131 -1.85963 2
-3.67027 -11.20334 1
-10.78996 -5.77274 1
9.29464 3.61925 2
-8.87701 -3.66403 1
14.61093 -3.25498 1
2.95711 11.4607 2
12.04323 -7.86308 1
9.68245 -10.46027 1
-7.75022 4.23311 1
16.24715 -3.40253 1
-2.21456 6.36543 1
6.06408 9.39647 2
11.79158 -7.52614 1
-8.6829 -1.16073 1
15.6848 -3.70533 1
10.92689 4.76137 2
-8.44859 -3.31596 1
-4.63134 5.36668 1
10.82601 -10.21604 1
-7.67647 10.5247 2
-5.85689 4.9805 1
4.55785 10.12836 2
-8.71556 -5.93716 1
-8.22258 11.17804 2
6.44879 -6.01743 2
-4.68534 6.3767 1
-13.85105 6.01911 2
15.82132 -2.08422 1
9.91309 0.94745 2
2.65128 -6.48327 2
6.24327 -6.674 2
11.65818 6.24646 2
-14.96779 3.39624 2
-0.82681 -12.19223 1
-1.67363 -11.97849 1
2.03827 10.46514 2
-4.55811 -8.96893 1
15.54059 -7.41852 1
-14.64089 3.35078 2
3.9777 5.65024 1
9.14652 0.79262 2
6.74693 -2.07441 2
-13.10883 4.84849 2
-2.95217 8.20785 1
9.69141 4.73238 2
12.80265 -6.00284 1
7.86712 8.06719 2
-9.48206 9.11913 2
9.6548 0.00623 2
-9.3604 -2.80826 1
-10.15227 -0.97458 1
15.6028 2.39207 1
1.02407 -5.49731 2
5.41135 -5.68531 2
-14.98092 4.7431 2
9.65741 -8.9067 1
8.84065 7.87647 2
-8.69469 1.8417 1
8.48433 -5.0333 2
3.78055 -5.43154 2
-9.64264 -1.23816 1
-6.01958 11.62775 2
15.16206 -1.22275 1
1.23647 6.04173 1
-5.2035 5.03347 1
-3.01198 5.22263 1
1.75911 -6.58971 2
-7.92508 -6.83591 1
-4.298 -10.74798 1
-10.33145 8.87964 2
-1.88285 -12.27752 1
-15.07575 5.25277 2
-6.46184 7.20217 1
-10.60069 -0.44174 1
-3.65413 -4.25089 2
11.3734 -10.692 1
13.54763 -8.34726 1
3.49145 -5.98261 2
-8.5224 3.54064 1
-4.06116 12.47501 2
0.87754 6.54634 1
5.17362 -5.48734 2
-2.82631 -1.75693 2
13.87332 -5.80554 1
-14.08595 6.14 2
14.63067 -5.22348 1
8.31463 -3.05349 2
4.66308 12.57716 2
-1.73669 -5.47696 2
9.92591 -0.14797 2
-10.44986 0.55265 1
4.44762 9.38865 2
5.58362 10.84152 2
-4.2364 5.88734 1
-8.69401 10.37879 2
-9.44093 -1.43361 1
-8.82429 -10.38758 1
-6.79729 10.88334 2
-10.93927 -0.52387 1
2.8642 -5.93592 2
-8.36038 0.12733 1
6.68598 -12.50895 1
4.13413 -5.48014 2
7.61167 -11.44126 1
-14.44853 2.04056 2
-9.08043 1.26117 1
12.80107 -6.33763 1
-9.76795 0.19817 1
1.55496 2.32896 1
9.28661 -2.07679 2
-7.02232 -8.25583 1
8.06573 -12.2327 1
-3.06959 -12.27063 1
-10.32512 9.88708 2
-2.22451 11.67103 2
-15.05485 1.57525 2
-3.29378 5.00328 1
-9.09849 -3.39832 1
15.80091 -4.66773 1
2.5149 -5.26631 2
8.53459 5.05088 2
17.05615 0.43418 1
-4.42484 11.7804 2
4.99858 -3.37882 2
-12.89139 4.84953 2
8.46525 6.41204 2
9.72744 5.73499 2
-16.38157 4.604 2
-2.50742 -4.29434 2
3.5514 -4.75791 2
-13.70461 6.84561 2
-2.45911 -11.76773 1
-7.79108 -7.76627 1
13.18832 -6.23023 1
-12.02866 8.97247 2
-7.89438 -10.10934 1
9.78786 3.87899 2
14.47466 -4.30872 1
2.92728 3.74012 1
0.64197 -13.71286 1
8.92538 10.49692 2
6.38059 -11.61982 1
-2.54649 -3.47474 2
4.65582 -11.02369 1
-8.82516 1.07307 1
-9.21145 -8.03715 1
13.09956 -7.74747 1
11.49941 -8.75439 1
-4.45303 -12.83067 1
2.68979 6.30537 1
-8.70731 4.64812 1
5.87974 9.35486 2
8.08917 -11.50343 1
-10.28544 9.92994 2
3.24692 3.50409 1
-2.89687 -11.75858 1
4.42999 -7.26798 2
5.09235 -5.17407 2
8.80479 -0.49143 2
12.17595 -6.80097 1
6.90636 5.27184 2
5.56926 -4.12765 2
9.22244 -1.76751 2
-7.02156 -9.43176 1
3.57437 10.16332 2
-9.64555 -5.38699 1
2.6704 11.92986 2
6.77854 8.57019 2
-5.38423 5.33797 1
-11.09081 9.25626 2
-14.18509 3.08061 2
-8.40623 12.62323 2
1.02992 11.55469 2
13.75612 -2.84061 1
-13.0106 7.13665 2
6.19752 -5.51642 2
6.64221 8.5403 2
-10.42802 9.49285 2
-8.2175 13.01255 2
5.58896 10.41135 2
7.44768 -3.91346 2
2.00338 -6.43368 2
9.03202 -11.20368 1
1.64656 4.7682 1
6.28375 -12.77569 1
-8.39432 -7.38012 1
